"CFDA PROGRAM NUMBER","STATE APPLICATION IDENTIFIER (SAI NUMBER)","RECIPIENT NAME","RECIPIENT CITY CODE","RECIPIENT CITY NAME","RECIPIENT COUNTY CODE","RECIPIENT COUNTY NAME","RECIPIENT STATE CODE","RECIPIENT ZIP CODE","TYPE OF RECIPIENT","TYPE OF ACTION","RECIPIENT CONGRESSIONAL DISTRICT","FEDERAL AGENCY/ORGANIZATIONAL UNIT CODE","FEDERAL AWARD IDENTIFIER NUMBER","FEDERAL FUNDING SIGN","FEDERAL FUNDING AMOUNT","NON-FEDERAL FUNDING SIGN","NON-FEDERAL FUNDING AMOUNT","TOTAL FUNDING SIGN","TOTAL FUNDING AMOUNT","OBLIGATION ACTION DATE","STARTING DATE","ENDING DATE","TYPE OF ASSISTANCE TRANSACTION","RECORD TYPE","CORRECTION/LATE INDICATOR ","FISCAL YEAR AND QUARTER CORRECTION","PRINCIPAL PLACE OF PERFORMANCE CODE","PRINCIPAL PLACE OF PERFORMANCE: STATE","PRINCIPAL PLACE OF PERFORMANCE: COUNTY OR CITY","CFDA PROGRAM TITLE","FEDERAL AGENCY NAME","STATE NAME FOR RECIPIENT","PROJECT DESCRIPTION"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010710005","","204915","","0","","204915","04/20/2010","05/01/2007","05/31/2011","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","FAMILY VIOLENCE AND TRAUMA PROJECT III"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010720007","","477457","","0","","477457","04/27/2010","07/01/2007","08/31/2010","cooperative agreement  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","BLAST SPINAL CORD INJURY PROGRAM BSCIP"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010810003","","116945","","0","","116945","05/07/2010","09/01/2008","06/30/2010","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","UNDERSEA MEDICINE RESEARCH STRATEGIES FOR DECOMPRESSION SICKNESS AND OXYGEN TOXICITY"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010610007","","179129","","0","","179129","05/12/2010","06/01/2006","08/31/2011","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","THE COLLABORATION WITH DOD-GEIS FOR AVIAN INFLUENZA/PANDEMIC INFLUENZA AI/PI STUDIES PROGRAM"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00011020002   01","","43000","","0","","43000","06/02/2010","05/01/2010","11/30/2010","cooperative agreement  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","CENTER FOR PROSTATE DISEASE RESEARCH (CPDR)"
"12.750","SAI NOT AVAILABLE","HENRY M JACKSON FOUNDATION FOR","07125","BETHESDA","031","MONTGOMERY COUNTY","MARYLAND","208521402","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","HU00010910007   01","","1569000","","0","","1569000","06/08/2010","09/01/2009","05/31/2011","project grant  (B)","action-by-action reporting","","","2407125","MARYLAND","BETHESDA","DOD MEDICAL RESEARCH, CONSULTATION AND EDUCATION PROGRAMS","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MARYLAND","PRESCRIPTION DRUG MISUE EDUCATIONAL INTERVENTION"
"12.607","SAI NOT AVAILABLE","ANNE ARUNDEL, COUNTY OF","29400","FORT MEADE","003","ANNE ARUNDEL COUNTY","MARYLAND","214011930","Government codes: county government","new assistance action","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010048","","530788","","0","","530788","04/01/2010","04/01/2010","03/31/2011","project grant  (B)","action-by-action reporting","","","2429400","MARYLAND","FORT MEADE","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MARYLAND","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF FORT MEADE, M"
"12.910","SAI NOT AVAILABLE","MASSACHUSETTS INSTITUTE OF TEC","11000","CAMBRIDGE","017","MIDDLESEX COUNTY","MASSACHUSETTS","021394301","Government codes: State controlled institutions of higher education","revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction - amount of the <u>change</u> in funding)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","W31P4Q0910007   0004","","1431341","","0","","1431341","04/22/2010","03/02/2009","09/30/2010","project grant  (B)","action-by-action reporting","","","2511000","MASSACHUSETTS","CAMBRIDGE","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","MASSACHUSETTS","HIGH POWERED PUMPED HEAT EXCHANGER (PHUMP)"
"12.610","SAI NOT AVAILABLE","DUCKS UNLIMITED, INC","03000","ANN ARBOR","161","WASHTENAW COUNTY","MICHIGAN","481083281","Nonprofit agencies: other nonprofit","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","W911SR0820002   0007","","250000","","0","","250000","06/14/2010","06/14/2010","09/27/2010","cooperative agreement  (B)","action-by-action reporting","","","3626759","NEW YORK","FORT DRUM (U.S. ARMY)","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","MICHIGAN","ARMY COMPATIBLE USE BUFFERS (ACUBS) AROUND THE FORT DRUM MILITARY INSTALLATION"
"12.607","SAI NOT AVAILABLE","CHESTERFIELD TOWNSHIP (INC)","50490","MACOMB","099","MACOMB COUNTY","MICHIGAN","480475156","Government codes: city or township government","funding adjustment to completed project","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900910007   0000","-","12381","","0","-","12381","05/18/2010","08/01/2007","11/30/2010","project grant  (B)","action-by-action reporting","","","2650490","MICHIGAN","MACOMB","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MICHIGAN","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF THE U.S. ARMY GARRISO"
"12.607","SAI NOT AVAILABLE","RICE, COUNTY OF","20546","FARIBAULT","131","RICE COUNTY","MINNESOTA","550215195","Government codes: county government","new assistance action","02","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010044","","20000","","0","","20000","04/01/2010","04/01/2010","03/31/2011","project grant  (B)","action-by-action reporting","","","2720546","MINNESOTA","FARIBAULT","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MINNESOTA","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF THE GENERAL BEEBE U.S"
"12.610","SAI NOT AVAILABLE","KNOB NOSTER CITY HALL","99101","JOHNSON COUNTY","101","JOHNSON COUNTY","MISSOURI","653361333","Government codes: city or township government","funding adjustment to completed project","04","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900710049   0000","-","30072","","0","-","30072","05/11/2010","05/01/2007","12/31/2010","project grant  (B)","action-by-action reporting","","","2999101","MISSOURI","JOHNSON COUNTY","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MISSOURI","ENCROACHMENT (EN) TO PROVIDE FINANCIAL AND TECHNICAL ASSISTANCE TO WHITEMAN AIR FORCE BASE (AFB), JOHNSON COUNTY, AND THE CITY OF KNOB NOSTER, MO TO"
"12.610","SAI NOT AVAILABLE","CASCADE COUNTY","12775","CASCADE","013","CASCADE COUNTY","MONTANA","594012517","Government codes: county government","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","00","DOD-OFFICE OF THE SECRETARY OF DEFENSE","HQ00051010095   0001","","22300","","0","","22300","05/25/2010","09/01/2009","12/31/2010","project grant  (B)","action-by-action reporting","","","3012775","MONTANA","CASCADE","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DOD-OFFICE OF THE SECRETARY OF DEFENSE","MONTANA","ENCROACHMENT (EN) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ASSISTANCE TO MALMSTROM AIR FORCE BASE (AFB), CASCADE COUNTY, AND THE CIT"
"12.910","SAI NOT AVAILABLE","DUKE UNIVERSITY","19000","DURHAM","063","DURHAM COUNTY","NORTH CAROLINA","277089900","Private: private higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","04","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00110910016   0002","","207000","","0","","207000","05/26/2010","01/29/2009","05/18/2011","project grant  (B)","action-by-action reporting","","","3719000","NORTH CAROLINA","DURHAM","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","NORTH CAROLINA","ROLE OF SIZE, AUTONOMY, AND OTHER FACTORS IN MILITARY SYSTEM PERFORMANCE"
"12.910","SAI NOT AVAILABLE","MICROELECTRONICS ADVANCED RESE","19000","DURHAM","063","DURHAM COUNTY","NORTH CAROLINA","277038447","Private: all other","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","04","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00111030002   0002","","6000000","","0","","6000000","06/02/2010","11/01/2009","10/31/2010","other reimbursable, contingent, intangible, or indirect financial assistance","action-by-action reporting","","","3719000","NORTH CAROLINA","DURHAM","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","NORTH CAROLINA","SYSTEM OF NEUROMORPHIC ADAPTIVE PLASTIC SCALABLE"
"12.607","SAI NOT AVAILABLE","NORMAN, CITY OF","52500","NORMAN","027","CLEVELAND COUNTY","OKLAHOMA","730697108","Government codes: city or township government","funding adjustment to completed project","04","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900910012   0000","-","3000","","0","-","3000","04/28/2010","12/01/2008","11/30/2010","project grant  (B)","action-by-action reporting","","","4052500","OKLAHOMA","NORMAN","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OKLAHOMA","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF THE JOE A. SMALLEY U."
"12.607","SAI NOT AVAILABLE","SAN ANTONIO, CITY OF","65000","SAN ANTONIO","029","BEXAR COUNTY","TEXAS","782833966","Government codes: city or township government","funding adjustment to completed project","90","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900910066   0000","-","79278","","0","-","79278","05/03/2010","01/01/2007","09/30/2010","project grant  (B)","action-by-action reporting","","","4865000","TEXAS","SAN ANTONIO","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","TEXAS","BASE REALIGNMENT (RA) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE REALIGNMENT OF FORT SAM HOUS"
"12.610","SAI NOT AVAILABLE","DEL RIO, CITY OF","41704","LAUGHLIN AFB","465","VAL VERDE COUNTY","TEXAS","788405502","Government codes: city or township government","funding adjustment to completed project","23","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900710053   0000","-","3","","0","-","3","05/18/2010","01/01/2007","07/31/2010","project grant  (B)","action-by-action reporting","","","4841704","TEXAS","LAUGHLIN AFB","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DOD-OFFICE OF THE SECRETARY OF DEFENSE","TEXAS","ENCROACHMENT (EN) TO PROVIDE FINANCIAL AND TECHNICAL ASSISTANCE TO LAUGHLIN AIR FORCE BASE, THE CITY OF DEL RIO AND VAL VERDE COUNTY TEXAS. THIS ASSI"
"12.610","SAI NOT AVAILABLE","THE NATURE CONSERVANCY","03000","ARLINGTON","013","ARLINGTON COUNTY","VIRGINIA","222031637","Nonprofit agencies: other nonprofit","revision (any change in Federal Government's financial obligation or contingent liability in existing assistance transaction - amount of the <u>change</u> in funding)","08","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","W911SR0620006   0009","","50000","","0","","50000","04/15/2010","04/15/2010","09/27/2010","cooperative agreement  (B)","action-by-action reporting","","","5324915","WASHINGTON","FORT LEWIS U.S. ARMY","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","VIRGINIA","ARMY COMPATIBLE USE BUFFERS (ACUBS) IN THE VICINITY OF FT LEWIS-MCCHORD MILITARY INSTALLATION."
"12.610","SAI NOT AVAILABLE","THE NATURE CONSERVANCY","03000","ARLINGTON","013","ARLINGTON COUNTY","VIRGINIA","222031637","Nonprofit agencies: other nonprofit","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","08","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","W911SR0920001   0003","","1000000","","0","","1000000","04/28/2010","04/28/2010","09/27/2010","cooperative agreement  (B)","action-by-action reporting","","","3724260","NORTH CAROLINA","FORT BRAGG","COMMUNITY ECONOMIC ADJUSTMENT PLANNING ASSISTANCE FOR JOINT LAND USE STUDI","DEFENSE, DEPARTMENT OF (EXCEPT MILITARY DEPARTMENTS)","VIRGINIA","ARMY COMPATIBLE USE BUFFERS IN THE VICINITY OF FT BRAGG MILITARY INSTALLATION"
"12.607","SAI NOT AVAILABLE","PASCO, CITY OF","99021","FRANKLIN COUNTY","021","FRANKLIN COUNTY","WASHINGTON","993015320","Government codes: city or township government","funding adjustment to completed project","04","DOD-OFFICE OF THE SECRETARY OF DEFENSE","OEA9900810086   0000","-","21998","","0","-","21998","06/22/2010","06/01/2008","12/31/2010","project grant  (B)","action-by-action reporting","","","5399021","WASHINGTON","FRANKLIN COUNTY","COMMUNITY ECONOMIC ADJUSTMENT ASSISTANCE FOR ESTABLISHMENT, EXPANSION, REA","DOD-OFFICE OF THE SECRETARY OF DEFENSE","WASHINGTON","BASE CLOSURE (CL) TO EVALUATE COMMUNITY NEEDS AND CAPABILITIES, AND PROVIDE ADJUSTMENT ASSISTANCE IN RESPONSE TO THE CLOSURE OF THE PFC DANIEL L. WAG"
"12.910","SAI NOT AVAILABLE","UNIVERSITY OF WASHINGTON","63000","SEATTLE","033","KING COUNTY","WASHINGTON","981056613","Government codes: State controlled institutions of higher education","continuation (funding in succeeding budget period which stemmed from prior agreement to fund - amount of the current action)","90","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","HR00110810085   0004","","2430045","","0","","2430045","06/08/2010","07/11/2008","06/07/2012","project grant  (B)","action-by-action reporting","","","5363000","WASHINGTON","SEATTLE","RESEARCH AND TECHNOLOGY DEVELOPMENT","DOD-DEFENSE ADVANCED RESEARCH PROJECTS AGENCY","WASHINGTON","NEW TECHNOLOGY  FOR INSIDE-OUT DESIGN OF NOVEL ENYME CATAYSTS"
"47.074","SAI EXEMPT","WESLEYAN UNIVERSITY","47290","MIDDLETOWN","007","MIDDLESEX COUNTY","CONNECTICUT","064590241","Private: all other","new assistance action","90","NATIONAL SCIENCE FOUNDATION","DEB-1011503-000","","10000","","0","","10000","05/18/2010","07/01/2010","06/30/2012","project grant  (B)","action-by-action reporting","","","0947290","CONNECTICUT","MIDDLETOWN","BIOLOGICAL SCIENCES","NATIONAL SCIENCE FOUNDATION","CONNECTICUT","DISSERTATION RESEARCH: THE ROLE OF TOXIN COMPLEMENTATION IN HERBIVORE DEFENSE"
"16.523","SAI NOT AVAILABLE","HAWAII DEPARTMENT OF DEFENSE","99003","HONOLULU COUNTY","003","HONOLULU COUNTY","HAWAII","96816","Government codes: State government","new assistance action","90","DOJ-OFFICE OF JUSTICE PROGRAMS","2009JBFX4027","","374700","","0","","374700","05/25/2010","06/01/2009","05/31/2012","project grant  (B)","action-by-action reporting","","","1599003","HAWAII","HONOLULU COUNTY","JUVENILE ACCOUNTABILITY BLOCK GRANTS","DOJ-OFFICE OF JUSTICE PROGRAMS","HAWAII","2009 JUVENILE ACCOUNTABILITY BLOCK GRANT PROGRAM"
"16.523","SAI NOT AVAILABLE","HAWAII DEPARTMENT OF DEFENSE","99003","HONOLULU COUNTY","003","HONOLULU COUNTY","HAWAII","96816","Government codes: State government","new assistance action","90","DOJ-OFFICE OF JUSTICE PROGRAMS","2010JBFX0051","","359400","","0","","359400","06/10/2010","07/01/2010","06/30/2013","project grant  (B)","action-by-action reporting","","","1599003","HAWAII","HONOLULU COUNTY","JUVENILE ACCOUNTABILITY BLOCK GRANTS","DOJ-OFFICE OF JUSTICE PROGRAMS","HAWAII","2010 JUVENILE ACCOUNTABILITY BLOCK GRANT PROGRAM"
"16.523","SAI NOT AVAILABLE","HAWAII DEPARTMENT OF DEFENSE","99003","HONOLULU COUNTY","003","HONOLULU COUNTY","HAWAII","96816","Government codes: State government","new assistance action","90","DOJ-OFFICE OF JUSTICE PROGRAMS","2008JBFX4018","","336000","","0","","336000","05/25/2010","06/01/2008","05/31/2011","project grant  (B)","action-by-action reporting","","","1599003","HAWAII","HONOLULU COUNTY","JUVENILE ACCOUNTABILITY BLOCK GRANTS","DOJ-OFFICE OF JUSTICE PROGRAMS","HAWAII","2008 JUVENILE ACCOUNTABILITY BLOCK GRANT PROGRAM"
"81.113","SAI EXEMPT","NORTHWESTERN UNIVERSITY","24582","EVANSTON","031","COOK COUNTY","ILLINOIS","602081110","Government codes: State controlled institutions of higher education","new assistance action","90","ENERGY, DEPARTMENT OF","DENA0000457     A000","","273000","","0","","273000","05/27/2010","05/27/2010","05/27/2011","project grant  (B)","action-by-action reporting","","","1724582","ILLINOIS","EVANSTON","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","ILLINOIS","TAS::89 0309::TAS"
"97.037","SAI NOT AVAILABLE","INDIANA DEPT OF CIVIL DEFENSE","36000","INDIANAPOLIS","097","MARION COUNTY","INDIANA","46204","Government codes: State government","funding adjustment to completed project","90","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","1795DRINTTHP     02","-","4889","","0","-","4889","04/08/2010","09/24/2008","09/30/2008","project grant  (B)","action-by-action reporting","","","1836000","INDIANA","INDIANAPOLIS","DISASTER HOUSING PROGRAM","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","INDIANA",""
"97.037","SAI NOT AVAILABLE","INDIANA DEPT OF CIVIL DEFENSE","36000","INDIANAPOLIS","097","MARION COUNTY","INDIANA","46204","Government codes: State government","funding adjustment to completed project","90","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","1795DRINTTHP     01","-","49817","","0","-","49817","04/08/2010","09/24/2008","09/30/2008","project grant  (B)","action-by-action reporting","","","1836000","INDIANA","INDIANAPOLIS","DISASTER HOUSING PROGRAM","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","INDIANA",""
"97.037","SAI NOT AVAILABLE","INDIANA DEPT OF CIVIL DEFENSE","36000","INDIANAPOLIS","097","MARION COUNTY","INDIANA","46204","Government codes: State government","funding adjustment to completed project","90","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","1795DRINTTHP     04","-","10000","","0","-","10000","04/08/2010","09/24/2008","09/30/2008","project grant  (B)","action-by-action reporting","","","1836000","INDIANA","INDIANAPOLIS","DISASTER HOUSING PROGRAM","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","INDIANA",""
"81.113","SAI EXEMPT","PURDUE UNIVERSITY","40788","LAFAYETTE","157","TIPPECANOE COUNTY","INDIANA","479072114","Government codes: State controlled institutions of higher education","new assistance action","04","ENERGY, DEPARTMENT OF","DENA0000463     A000","","842880","","0","","842880","06/15/2010","06/15/2010","06/14/2011","project grant  (B)","action-by-action reporting","","","1882862","INDIANA","WEST LAFAYETTE","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","INDIANA","TAS::89 0309::TAS LASER ABLATION (PDP10-38)"
"81.113","SAI EXEMPT","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","11000","CAMBRIDGE","017","MIDDLESEX COUNTY","MASSACHUSETTS","021390000","Private: private higher education","funding adjustment to completed project","90","ENERGY, DEPARTMENT OF","FG52-05NA26011  A003","-","778","","0","-","778","04/12/2010","11/10/2004","04/30/2006","project grant  (B)","action-by-action reporting","","","2511000","MASSACHUSETTS","CAMBRIDGE","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","MASSACHUSETTS","IMPLOSION DYNAMICS AND SYMMETRY FROM PROTON IMAGING"
"97.037","SAI NOT AVAILABLE","CIVIL DEFENSE AGENCY","28000","LINCOLN","109","LANCASTER COUNTY","NEBRASKA","68508","Government codes: State government","new assistance action","01","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","1770DRNETTHP     01","","10724","","0","","10724","06/02/2010","06/25/2008","09/30/2008","project grant  (B)","action-by-action reporting","","","3128000","NEBRASKA","LINCOLN","DISASTER HOUSING PROGRAM","DHS-FEDERAL EMERGENCY MANAGEMENT AGENCY","NEBRASKA",""
"81.113","SAI EXEMPT","UNIVERSITY OF NEVADA SYSTEM","60600","RENO","031","WASHOE COUNTY","NEVADA","895570001","Government codes: State controlled institutions of higher education","funding adjustment to completed project","02","ENERGY, DEPARTMENT OF","FG52-04NA29395  A003","-","65741","","0","-","65741","05/27/2010","06/29/2004","06/30/2007","project grant  (B)","action-by-action reporting","","","3260600","NEVADA","RENO","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","NEVADA","GRANT"
"81.113","SAI EXEMPT","UNIVERSITY OF RICHMOND","67000","RICHMOND","760","RICHMOND","VIRGINIA","231730000","Government codes: State controlled institutions of higher education","funding adjustment to completed project","90","ENERGY, DEPARTMENT OF","FG52-05NA25929  A004","-","57034","","0","-","57034","04/06/2010","11/22/2004","04/30/2008","project grant  (B)","action-by-action reporting","","","5167000","VIRGINIA","RICHMOND","DEFENSE NUCLEAR NONPROLIFERATION RESEARCH","ENERGY, DEPARTMENT OF","VIRGINIA","NUCLEAR STEWARDSHIP RESEARCH"
"12.800","SAI NOT AVAILABLE","AUBURN UNIVERSITY","03076","AUBURN","081","LEE COUNTY","ALABAMA","368490001","Government codes: State controlled institutions of higher education","new assistance action","03","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA86511010006","","40000","","0","","40000","04/22/2010","04/22/2010","12/31/2010","project grant  (B)","action-by-action reporting","","","0103076","ALABAMA","AUBURN","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","ALABAMA","TAS #573600 "DEVELOPMENT OF AN ACQUISITION-GUIDANCE SYSTEM FOR AUTONOMOUS MUNITIONS""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF ARIZONA","77000","TUCSON","019","PIMA COUNTY","ARIZONA","857210001","Government codes: State controlled institutions of higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA95501010282","","171768","","0","","171768","06/02/2010","06/01/2010","11/30/2011","project grant  (B)","action-by-action reporting","","","0477000","ARIZONA","TUCSON","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","ARIZONA","TAS::57 3600::TAS "(DURIP 10) DEVELOPMENT OF HIGH-INTENSITY INFRARED FIBER LASER MATERIALS""
"12.800","SAI NOT AVAILABLE","UNIVERSITY OF ARIZONA","77000","TUCSON","019","PIMA COUNTY","ARIZONA","857210001","Government codes: State controlled institutions of higher education","new assistance action","90","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","FA86511010010","","80000","","0","","80000","06/29/2010","06/29/2010","06/30/2011","project grant  (B)","action-by-action reporting","","","0477000","ARIZONA","TUCSON","AIR FORCE DEFENSE RESEARCH SCIENCES PROGRAM","AIR FORCE-AIR FORCE, DEPARTMENT OF THE (HEADQUARTERS, USAF)","ARIZONA","TAS #573600--SUPPLEMENT TO THE INSECT BRAIN CONNECTOME ENTITLED "ANALYSIS OF THE DESCENDING NEURONS""
