date,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2018-1,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",186.0,24.0,7.98,0.0,14.02,0.0,2.0,13.0,0.0,1320.0,491.0,0.0,785.0,0.0,44.0
2018-1,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",155.0,16.0,5.01,0.0,6.76,0.0,4.23,1.0,0.0,1046.0,201.0,0.0,507.0,0.0,338.0
2018-1,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",774.0,106.0,17.56,2.75,63.82,0.0,21.86,10.0,1.0,6505.0,964.0,123.0,4051.0,0.0,1367.0
2018-1,NK,Spirit Air Lines,PBG,"Plattsburgh, NY: Plattsburgh International",31.0,4.0,1.12,0.0,2.21,0.0,0.67,3.0,0.0,141.0,42.0,0.0,61.0,0.0,38.0
2018-1,NK,Spirit Air Lines,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",93.0,17.0,4.77,1.0,8.58,0.0,2.64,4.0,0.0,905.0,325.0,27.0,408.0,0.0,145.0
2018-1,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",31.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,353.0,66.0,0.0,111.0,0.0,176.0
2018-1,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",248.0,41.0,10.92,0.0,24.32,0.0,5.76,6.0,0.0,2407.0,725.0,0.0,1240.0,0.0,442.0
2018-1,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",93.0,6.0,1.78,0.0,2.15,0.0,2.07,1.0,0.0,224.0,67.0,0.0,82.0,0.0,75.0
2018-1,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",191.0,19.0,4.69,1.0,7.34,0.0,5.96,5.0,1.0,1221.0,403.0,21.0,405.0,0.0,392.0
2018-1,NK,Spirit Air Lines,RSW,"Fort Myers, FL: Southwest Florida International",509.0,91.0,15.45,4.55,58.35,0.0,12.66,15.0,1.0,5600.0,1801.0,397.0,2192.0,0.0,1210.0
2018-1,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",155.0,26.0,6.22,0.0,13.96,0.0,5.82,5.0,1.0,1167.0,358.0,0.0,574.0,0.0,235.0
2018-1,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",93.0,11.0,5.47,0.0,2.68,0.0,2.85,0.0,0.0,1414.0,1162.0,0.0,147.0,0.0,105.0
2018-1,NK,Spirit Air Lines,SJU,"San Juan, PR: Luis Munoz Marin International",82.0,17.0,7.41,0.0,6.95,0.0,2.65,0.0,0.0,833.0,422.0,0.0,244.0,0.0,167.0
2018-1,NK,Spirit Air Lines,STT,"Charlotte Amalie, VI: Cyril E King",9.0,4.0,0.67,0.0,3.0,0.0,0.33,0.0,0.0,110.0,20.0,0.0,75.0,0.0,15.0
2018-1,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",618.0,89.0,22.86,2.75,48.47,0.0,14.93,18.0,0.0,4150.0,1111.0,106.0,1743.0,0.0,1190.0
2018-1,OH,PSA Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",62.0,17.0,6.12,0.11,4.02,0.0,6.74,1.0,0.0,682.0,224.0,20.0,175.0,0.0,263.0
2018-1,OH,PSA Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",58.0,11.0,6.5,0.08,1.67,0.0,2.75,2.0,0.0,612.0,246.0,10.0,139.0,0.0,217.0
2018-1,OH,PSA Airlines Inc.,ALB,"Albany, NY: Albany International",140.0,31.0,10.84,1.3,5.33,0.0,13.52,9.0,0.0,2191.0,489.0,60.0,208.0,0.0,1434.0
2018-1,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",68.0,12.0,5.13,0.0,3.04,0.0,3.83,3.0,0.0,470.0,228.0,0.0,82.0,0.0,160.0
2018-1,OH,PSA Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-1,OH,PSA Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",148.0,40.0,14.66,0.21,6.48,0.07,18.58,7.0,0.0,1999.0,494.0,13.0,168.0,11.0,1313.0
2018-1,OH,PSA Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",98.0,17.0,6.62,1.0,2.04,0.0,7.34,6.0,0.0,811.0,234.0,113.0,47.0,0.0,417.0
2018-1,OH,PSA Airlines Inc.,BDL,"Hartford, CT: Bradley International",115.0,38.0,12.21,4.64,8.57,0.0,12.59,6.0,0.0,2817.0,1028.0,475.0,405.0,0.0,909.0
2018-1,OH,PSA Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",227.0,54.0,18.87,2.26,14.39,0.0,18.47,12.0,1.0,3832.0,1722.0,303.0,650.0,0.0,1157.0
2018-1,OH,PSA Airlines Inc.,BNA,"Nashville, TN: Nashville International",169.0,45.0,14.15,2.33,4.63,0.0,23.89,5.0,3.0,3783.0,1319.0,89.0,320.0,0.0,2055.0
2018-1,OH,PSA Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",23.0,6.0,1.45,0.71,1.29,0.0,2.55,2.0,0.0,309.0,66.0,27.0,29.0,0.0,187.0
2018-1,OH,PSA Airlines Inc.,BTV,"Burlington, VT: Burlington International",99.0,24.0,9.59,2.0,5.73,0.0,6.69,10.0,0.0,1629.0,631.0,257.0,231.0,0.0,510.0
2018-1,OH,PSA Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",57.0,7.0,2.42,0.0,0.86,0.0,3.71,6.0,0.0,836.0,93.0,0.0,29.0,0.0,714.0
2018-1,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-1,OH,PSA Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",41.0,10.0,4.12,0.01,0.11,0.0,5.76,3.0,0.0,677.0,241.0,1.0,3.0,0.0,432.0
2018-1,OH,PSA Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",258.0,88.0,38.75,3.39,13.05,0.56,32.25,20.0,0.0,6237.0,2441.0,375.0,558.0,10.0,2853.0
2018-1,OH,PSA Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",162.0,41.0,16.64,0.64,11.41,0.0,12.31,8.0,0.0,2498.0,1002.0,121.0,446.0,0.0,929.0
2018-1,OH,PSA Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",169.0,32.0,12.37,0.76,8.04,0.0,10.83,7.0,2.0,1894.0,606.0,104.0,389.0,0.0,795.0
2018-1,OH,PSA Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",331.0,69.0,23.29,0.54,16.77,0.0,28.4,61.0,1.0,4374.0,1237.0,86.0,605.0,0.0,2446.0
2018-1,OH,PSA Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",63.0,12.0,5.48,0.0,4.89,0.0,1.63,3.0,0.0,573.0,318.0,0.0,155.0,0.0,100.0
2018-1,OH,PSA Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",162.0,33.0,9.9,0.91,6.91,0.8,14.48,7.0,0.0,2350.0,483.0,156.0,396.0,90.0,1225.0
2018-1,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7867.0,1439.0,276.98,52.03,343.35,4.61,762.04,548.0,7.0,85882.0,18425.0,6136.0,11907.0,172.0,49242.0
2018-1,OH,PSA Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",37.0,17.0,6.47,0.61,7.15,0.0,2.78,1.0,0.0,634.0,206.0,23.0,309.0,0.0,96.0
2018-1,OH,PSA Airlines Inc.,CRW,"Charleston/Dunbar, WV: Yeager",208.0,48.0,20.97,1.53,6.55,0.13,18.82,25.0,1.0,2640.0,1029.0,56.0,210.0,20.0,1325.0
2018-1,OH,PSA Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",381.0,94.0,33.25,3.15,15.82,0.3,41.47,19.0,0.0,5832.0,1457.0,336.0,576.0,16.0,3447.0
2018-1,OH,PSA Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",116.0,31.0,15.05,0.75,6.07,0.0,9.12,7.0,1.0,1361.0,517.0,43.0,247.0,0.0,554.0
2018-1,OH,PSA Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",496.0,152.0,50.34,6.01,27.48,0.85,67.31,22.0,0.0,11257.0,3946.0,544.0,987.0,23.0,5757.0
2018-1,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2326.0,581.0,132.24,20.26,164.21,0.45,263.84,182.0,17.0,43451.0,9465.0,2274.0,8210.0,13.0,23489.0
2018-1,OH,PSA Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",143.0,34.0,11.24,2.01,6.3,0.0,14.45,4.0,0.0,2404.0,671.0,126.0,249.0,0.0,1358.0
2018-1,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",193.0,50.0,15.73,0.0,5.21,0.0,29.06,13.0,0.0,3035.0,850.0,0.0,259.0,0.0,1926.0
2018-1,OH,PSA Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",62.0,10.0,6.29,0.0,1.84,0.0,1.88,5.0,0.0,532.0,280.0,0.0,33.0,0.0,219.0
2018-1,OH,PSA Airlines Inc.,EWN,"New Bern/Morehead/Beaufort, NC: Coastal Carolina Regional",104.0,33.0,13.5,0.31,7.93,0.84,10.42,10.0,1.0,2118.0,864.0,24.0,362.0,36.0,832.0
2018-1,OH,PSA Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",21.0,7.0,0.73,0.0,3.8,0.0,2.47,3.0,0.0,420.0,47.0,0.0,208.0,0.0,165.0
2018-1,OH,PSA Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",155.0,34.0,15.75,0.23,6.48,0.25,11.28,8.0,0.0,1616.0,835.0,10.0,165.0,15.0,591.0
2018-1,OH,PSA Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",62.0,15.0,10.43,0.49,1.63,0.0,2.45,5.0,0.0,775.0,518.0,37.0,106.0,0.0,114.0
2018-1,OH,PSA Airlines Inc.,GNV,"Gainesville, FL: Gainesville Regional",124.0,41.0,14.16,0.65,12.15,0.0,14.04,6.0,1.0,2196.0,677.0,99.0,512.0,0.0,908.0
2018-1,OH,PSA Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",62.0,14.0,6.1,0.0,4.79,0.0,3.11,7.0,0.0,690.0,198.0,0.0,129.0,0.0,363.0
2018-1,OH,PSA Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",106.0,22.0,7.25,0.4,4.62,0.0,9.73,4.0,0.0,1427.0,580.0,32.0,197.0,0.0,618.0
2018-1,OH,PSA Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",305.0,75.0,28.9,2.59,15.26,0.0,28.25,13.0,0.0,4099.0,1285.0,178.0,558.0,0.0,2078.0
2018-1,OH,PSA Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",266.0,71.0,26.94,2.98,10.97,0.06,30.05,10.0,0.0,4270.0,1273.0,233.0,343.0,5.0,2416.0
2018-1,OH,PSA Airlines Inc.,HPN,"White Plains, NY: Westchester County",156.0,42.0,17.94,3.11,6.22,0.0,14.73,16.0,4.0,3338.0,1260.0,233.0,483.0,0.0,1362.0
2018-1,OH,PSA Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",202.0,51.0,18.7,0.51,7.65,0.0,24.13,5.0,1.0,3592.0,902.0,99.0,344.0,0.0,2247.0
2018-1,OH,PSA Airlines Inc.,HVN,"New Haven, CT: Tweed New Haven",90.0,19.0,4.57,2.0,1.66,1.0,9.78,12.0,1.0,1729.0,425.0,281.0,67.0,26.0,930.0
2018-1,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",201.0,41.0,16.94,0.79,10.43,0.0,12.84,12.0,0.0,2228.0,854.0,141.0,429.0,0.0,804.0
2018-1,OH,PSA Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",206.0,50.0,16.46,1.65,13.89,0.0,17.99,21.0,0.0,2335.0,644.0,285.0,486.0,0.0,920.0
2018-1,OH,PSA Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",101.0,27.0,9.98,1.09,5.78,0.0,10.15,6.0,0.0,1925.0,484.0,262.0,264.0,0.0,915.0
2018-1,OH,PSA Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",118.0,28.0,8.02,0.0,10.88,0.0,9.09,6.0,1.0,1148.0,411.0,0.0,296.0,0.0,441.0
2018-1,OH,PSA Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",77.0,16.0,5.52,0.05,0.92,0.0,9.51,4.0,0.0,891.0,379.0,6.0,60.0,0.0,446.0
2011-1,OH,PSA Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",26.0,7.0,2.35,0.0,1.77,0.0,2.88,4.0,0.0,566.0,308.0,0.0,63.0,0.0,195.0
2018-1,OH,PSA Airlines Inc.,LEX,"Lexington, KY: Blue Grass",135.0,26.0,10.98,0.76,6.58,0.0,7.68,10.0,0.0,1397.0,545.0,51.0,234.0,0.0,567.0
2018-1,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",181.0,60.0,12.76,0.77,25.23,0.75,20.49,20.0,0.0,4240.0,737.0,133.0,1391.0,18.0,1961.0
2018-1,OH,PSA Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",82.0,22.0,9.15,0.55,7.53,1.0,3.77,6.0,0.0,649.0,244.0,29.0,188.0,25.0,163.0
2018-1,OH,PSA Airlines Inc.,LYH,"Lynchburg, VA: Lynchburg Regional/Preston Glenn Field",48.0,14.0,7.32,0.0,4.65,0.0,2.03,5.0,0.0,626.0,279.0,0.0,113.0,0.0,234.0
2018-1,OH,PSA Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",31.0,4.0,1.59,0.0,1.53,0.0,0.88,1.0,0.0,103.0,56.0,0.0,25.0,0.0,22.0
2018-1,OH,PSA Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",81.0,16.0,6.88,0.75,4.46,0.0,3.92,4.0,0.0,995.0,269.0,24.0,385.0,0.0,317.0
2018-1,OH,PSA Airlines Inc.,MEM,"Memphis, TN: Memphis International",138.0,24.0,9.78,0.49,3.46,0.78,9.49,6.0,0.0,1749.0,556.0,126.0,228.0,35.0,804.0
2018-1,OH,PSA Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",62.0,20.0,5.39,0.0,4.14,0.0,10.48,5.0,0.0,1420.0,342.0,0.0,138.0,0.0,940.0
2018-1,OH,PSA Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",185.0,40.0,14.68,0.0,5.72,0.0,19.6,15.0,2.0,2905.0,735.0,0.0,125.0,0.0,2045.0
2018-1,OH,PSA Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",91.0,22.0,11.02,0.0,3.38,0.0,7.6,6.0,1.0,1025.0,554.0,0.0,116.0,0.0,355.0
2018-1,OH,PSA Airlines Inc.,MLB,"Melbourne, FL: Melbourne International",69.0,22.0,8.22,0.0,6.14,0.0,7.65,4.0,0.0,1537.0,595.0,0.0,149.0,0.0,793.0
2018-1,OH,PSA Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",115.0,22.0,10.85,0.0,1.67,0.69,8.79,6.0,0.0,1118.0,508.0,0.0,48.0,57.0,505.0
2018-1,OH,PSA Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",62.0,8.0,3.26,0.11,2.38,0.0,2.25,3.0,0.0,344.0,125.0,12.0,135.0,0.0,72.0
2018-1,OH,PSA Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",27.0,3.0,0.75,0.0,1.01,0.0,1.24,2.0,1.0,351.0,23.0,0.0,28.0,0.0,300.0
2018-1,OH,PSA Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",78.0,16.0,7.87,1.0,3.39,0.0,3.74,6.0,0.0,723.0,325.0,48.0,112.0,0.0,238.0
2018-1,OH,PSA Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",210.0,58.0,21.36,1.56,14.5,0.0,20.58,17.0,0.0,2921.0,1070.0,120.0,503.0,0.0,1228.0
2018-1,OH,PSA Airlines Inc.,OAJ,"Jacksonville/Camp Lejeune, NC: Albert J Ellis",152.0,46.0,18.54,1.17,7.22,0.0,19.07,21.0,0.0,2552.0,976.0,75.0,317.0,0.0,1184.0
2018-1,OH,PSA Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",31.0,6.0,3.66,0.72,0.22,0.0,1.39,1.0,0.0,970.0,319.0,291.0,67.0,0.0,293.0
2018-1,OH,PSA Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",62.0,7.0,4.67,0.24,1.07,0.0,1.02,2.0,0.0,327.0,235.0,11.0,43.0,0.0,38.0
2018-1,OH,PSA Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",181.0,55.0,18.11,1.67,12.74,0.0,22.48,5.0,1.0,4522.0,1498.0,33.0,529.0,0.0,2462.0
2018-1,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",165.0,60.0,22.99,1.16,12.58,0.0,23.28,18.0,1.0,4526.0,1410.0,78.0,538.0,0.0,2500.0
2018-1,OH,PSA Airlines Inc.,PHF,"Newport News/Williamsburg, VA: Newport News/Williamsburg International",143.0,40.0,19.48,1.63,7.72,0.0,11.18,14.0,1.0,2138.0,1111.0,93.0,338.0,0.0,596.0
2018-1,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",664.0,172.0,49.32,5.5,39.79,0.0,77.38,59.0,4.0,12364.0,3859.0,320.0,1861.0,0.0,6324.0
2018-1,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",62.0,21.0,10.48,1.0,3.76,0.0,5.76,5.0,1.0,1171.0,689.0,19.0,136.0,0.0,327.0
2018-1,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",125.0,37.0,15.16,0.38,9.31,0.7,11.45,5.0,0.0,2196.0,815.0,90.0,501.0,14.0,776.0
2018-1,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",27.0,5.0,3.64,0.0,1.36,0.0,0.0,0.0,0.0,350.0,312.0,0.0,38.0,0.0,0.0
2018-1,OH,PSA Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",89.0,18.0,2.66,0.1,1.19,0.0,14.06,11.0,0.0,1796.0,168.0,14.0,24.0,0.0,1590.0
2018-1,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",152.0,37.0,14.69,1.0,3.66,0.42,17.23,15.0,0.0,2496.0,683.0,123.0,134.0,11.0,1545.0
2018-1,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",90.0,24.0,10.06,0.11,5.93,0.0,7.89,7.0,0.0,1439.0,673.0,9.0,165.0,0.0,592.0
2018-1,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",247.0,65.0,28.22,0.41,17.34,0.0,19.03,17.0,0.0,2770.0,1172.0,77.0,547.0,0.0,974.0
2018-1,OH,PSA Airlines Inc.,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",24.0,6.0,3.76,0.0,0.73,0.0,1.51,2.0,1.0,212.0,134.0,0.0,28.0,0.0,50.0
2018-1,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",116.0,30.0,9.33,0.58,8.91,0.0,11.18,4.0,0.0,1418.0,364.0,21.0,285.0,0.0,748.0
2018-1,OH,PSA Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",34.0,9.0,2.11,1.0,1.57,0.0,4.32,2.0,0.0,840.0,223.0,134.0,44.0,0.0,439.0
2018-1,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",257.0,53.0,20.07,1.86,17.29,1.72,12.06,22.0,0.0,2649.0,810.0,201.0,717.0,63.0,858.0
2018-1,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",208.0,40.0,12.6,1.16,9.8,0.0,16.44,14.0,0.0,2325.0,557.0,183.0,562.0,0.0,1023.0
2018-1,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",62.0,17.0,8.44,1.0,2.19,0.0,5.36,4.0,0.0,890.0,375.0,22.0,61.0,0.0,432.0
2018-1,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",146.0,38.0,15.76,0.2,14.12,0.0,7.92,7.0,0.0,1667.0,667.0,10.0,458.0,0.0,532.0
2018-1,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",131.0,39.0,14.53,2.33,5.78,0.0,16.36,8.0,0.0,2826.0,922.0,140.0,257.0,0.0,1507.0
2018-1,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",105.0,15.0,5.06,0.63,3.03,0.0,6.28,7.0,0.0,1083.0,393.0,17.0,230.0,0.0,443.0
2018-1,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",120.0,34.0,12.29,0.39,7.98,0.11,13.23,5.0,0.0,2282.0,679.0,64.0,543.0,20.0,976.0
2018-1,OH,PSA Airlines Inc.,TOL,"Toledo, OH: Toledo Express",62.0,14.0,5.22,1.14,3.82,0.0,3.83,3.0,0.0,698.0,291.0,37.0,195.0,0.0,175.0
2018-1,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",28.0,4.0,0.8,0.27,2.25,0.0,0.68,1.0,0.0,216.0,15.0,44.0,124.0,0.0,33.0
2018-1,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",292.0,64.0,26.23,2.58,10.42,0.0,24.77,14.0,0.0,3435.0,1503.0,77.0,448.0,0.0,1407.0
2018-1,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",101.0,26.0,9.42,0.0,6.86,0.0,9.72,4.0,1.0,1151.0,452.0,0.0,201.0,0.0,498.0
2018-1,OH,PSA Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",71.0,12.0,3.97,0.0,2.3,0.0,5.74,4.0,0.0,409.0,111.0,0.0,59.0,0.0,239.0
2018-1,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",129.0,43.0,12.85,1.04,14.55,0.0,14.55,0.0,0.0,3330.0,1058.0,358.0,662.0,0.0,1252.0
2018-1,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",187.0,24.0,9.06,0.0,6.53,0.0,8.42,1.0,1.0,2511.0,1588.0,0.0,217.0,0.0,706.0
2018-1,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.0,4.0,0.63,0.21,1.14,0.0,2.03,2.0,0.0,186.0,69.0,4.0,60.0,0.0,53.0
2018-1,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",97.0,17.0,5.32,0.9,2.87,0.0,7.91,1.0,0.0,1123.0,357.0,28.0,151.0,0.0,587.0
2018-1,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,27.0
2018-1,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",192.0,59.0,19.43,1.26,11.28,0.0,27.03,4.0,1.0,4773.0,1420.0,73.0,882.0,0.0,2398.0
2018-1,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",91.0,30.0,12.88,1.0,10.27,0.0,5.85,2.0,1.0,2375.0,1272.0,34.0,416.0,0.0,653.0
2018-1,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",15.0,2.0,0.66,0.0,0.04,0.0,1.31,0.0,0.0,141.0,71.0,0.0,4.0,0.0,66.0
2018-1,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",53.0,8.0,0.28,0.0,2.12,0.0,5.61,6.0,0.0,1981.0,8.0,0.0,59.0,0.0,1914.0
2018-1,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",985.0,177.0,68.52,4.03,41.79,0.0,62.66,37.0,39.0,15772.0,6257.0,327.0,3025.0,0.0,6163.0
2018-1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2115.0,621.0,99.39,31.22,124.11,0.0,366.28,63.0,3.0,62234.0,17773.0,4214.0,7733.0,0.0,32514.0
2018-1,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",30.0,8.0,2.63,0.92,4.37,0.0,0.08,0.0,1.0,409.0,256.0,33.0,117.0,0.0,3.0
2018-1,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",221.0,47.0,16.13,2.0,15.04,0.0,13.83,3.0,0.0,3091.0,922.0,111.0,564.0,0.0,1494.0
2018-1,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",165.0,59.0,21.62,2.17,9.46,0.0,25.75,3.0,0.0,6034.0,2957.0,445.0,670.0,0.0,1962.0
2018-1,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",77.0,30.0,16.32,0.96,2.25,0.0,10.46,1.0,0.0,3173.0,1772.0,119.0,120.0,0.0,1162.0
2018-1,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",160.0,48.0,18.39,0.32,13.54,0.0,15.75,8.0,2.0,3286.0,1548.0,24.0,760.0,0.0,954.0
2018-1,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",30.0,8.0,1.94,1.88,2.53,0.0,1.65,2.0,0.0,518.0,149.0,110.0,176.0,0.0,83.0
2018-1,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0
2018-1,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",89.0,15.0,5.49,0.0,3.83,0.0,5.68,1.0,0.0,1132.0,591.0,0.0,114.0,0.0,427.0
2018-1,OO,SkyWest Airlines Inc.,BGM,"Binghamton, NY: Greater Binghamton/Edwin A. Link Field",58.0,14.0,3.91,0.0,1.99,0.0,8.1,2.0,1.0,667.0,267.0,0.0,56.0,0.0,344.0
